,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank
5220,24,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,40,0.425,0.575,0,2,0,0.347826087,0,0.0,0,1,58.33333333,0,0.0,100.0,0,0,0,18.75,0,0,0,0,0,0,122,3166,0,0,0,1
527,89,16,0,2,1,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,11,6,2,3,2,9,8,9,6.090909091,5.5,6.222222222,6,0,0,0,0,0,13,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,1,0,301,2255,0,0,1,3
5384,67,30,0,6,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,4,2,12,2,13,13,10,6.125,12.5,4.0,0,0,0,0,0,0,12,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,1336,2317,0,0,1,0
2002,39,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,17,17,0,12.5,12.5,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5
4982,58,13,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0862068969999999,0.0,0,0,0,0,0,2,0,1,0,0,2,0,7,3,3,3,4,12,5,12,5.857142857,4.0,6.6,0,0,0,0,0,0,298,0.909395973,0.090604027,0,0,0,0.148148148,0,0.037037037,0,1,90.69767442,0,66.66666667,33.33333333,0,0,0,30.76923077,0,0,0,0,1,0,1828,9230,763,0,1,6
168,62,22,1,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.35483871,0.0,0,0,0,0,0,3,1,1,0,0,1,0,5,5,3,3,32,32,7,32,9.6,4.0,32.0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,18,5825,0,0,1,0
7741,19,5,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.052631579,0.0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,2,2,5,5,2,5,3.5,2.0,5.0,0,0,0,0,0,0,44,0.545454545,0.454545455,0,1,0,0.1,0,0.0,0,1,10.0,0,50.0,50.0,0,0,0,100.0,0,0,0,1,1,0,89,-1,3128738,0,1,4
7601,22,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.045454545,0.071428571,0,0,0,0,0,2,0,0,0,0,2,0,2,4,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,16,0.625,0.375,0,1,0,0.0,0,0.0,0,1,66.66666667,0,0.0,0.0,0,0,0,66.66666667,0,0,0,1,1,0,694,1863,0,0,0,4
10565,107,19,1,2,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,1,0.214953271,0.0,0,0,0,0,0,2,1,0,0,0,0,0,10,7,2,3,2,32,11,32,8.6,7.0,9.0,3,0,0,0,0,0,88,0.897727273,0.102272727,0,0,0,0.5555555560000001,0,0.222222222,1,0,85.71428571,0,100.0,0.0,0,0,0,85.71428571,0,0,0,1,0,0,145,2047,0,0,1,0
1919,238,14,0,15,2,0,0,0,0,0,0,0,0,23,0,2,0,0,0,0,1,5,0,1,1,0.012605042,0.0,0,0,0,0,0,3,1,0,1,0,0,0,37,8,1,1,1,12,5,12,5.135135135,3.0,5.323529412,2,0,0,0,0,0,10,0.6,0.4,0,0,0,0.25,0,0.0,0,1,50.0,0,100.0,0.0,0,0,0,50.0,0,0,0,1,0,0,303,62,0,0,1,0
3154,26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,149,0.798657718,0.201342282,0,1,0,0.066666667,0,0.033333333,0,1,84.61538462,0,83.33333333,16.66666667,0,0,0,26.66666667,0,0,0,0,0,0,50,5064,53952,0,0,4
701,74,39,0,3,2,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.081081081,0.0,0,0,0,0,0,3,1,0,0,0,1,0,8,5,3,3,4,12,12,8,7.0,8.0,6.0,0,0,0,0,0,0,3,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,353,11,0,0,1,0
7103,47,38,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,6,6,0,9,9,0,7.75,7.75,0.0,0,0,0,0,0,0,29,0.103448276,0.896551724,0,4,0,0.0,0,0.076923077,0,1,0.0,0,50.0,50.0,0,0,0,0.0,0,0,0,1,1,0,193,1633,149347,0,1,2
10224,22,15,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,8,8,0,8,8,0,8.0,8.0,0.0,0,0,0,0,0,0,65,0.815384615,0.184615385,0,0,0,0.4166666670000001,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,7.692307692000001,0,0,0,1,0,1,0,-1,2988364,1,0,4
4320,132,16,1,3,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.045454545,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,42,2,5,2,80,6,80,16.28571429,5.5,20.6,0,0,0,0,0,0,9,0.0,1.0,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,270,7765,32,0,0,5
4080,35,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,9,9,0,13,13,0,11.0,11.0,0.0,1,0,0,0,0,2,15,0.066666667,0.933333333,0,2,0,0.071428571,0,0.071428571,0,1,0.0,0,0.0,100.0,0,0,0,50.0,0,0,0,1,0,0,187,3100,0,0,1,4
5479,53,45,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,11,11,0,29,29,0,20.0,20.0,0.0,0,0,0,0,0,0,7,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,83,2839,0,0,1,2
3688,54,14,0,1,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.092592593,0.0,0,0,0,0,0,1,1,0,0,0,1,0,6,3,4,10,4,10,10,7,6.166666667,10.0,5.4,0,0,0,0,0,0,56,0.6785714290000001,0.321428571,0,0,0,0.611111111,0,0.055555556,0,0,92.85714286,0,0.0,100.0,0,0,0,18.75,0,0,0,0,0,0,350,8050,814,0,0,6
6545,26,19,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,11,11,0,11,11,0,11.0,11.0,0.0,0,0,0,0,0,0,195,0.974358974,0.025641026,0,0,0,0.6,0,0.0,0,0,81.81818182,0,60.0,40.0,0,0,0,83.33333333,0,0,0,1,0,0,13,4005,294088,0,0,2
2766,78,25,0,3,0,0,1,1,0,2,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.038461538,0.0,0,0,1,0,0,3,0,0,0,0,0,0,9,2,2,9,2,15,11,15,6.444444444,10.0,5.428571429,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,1,1,0,0,952,7083,17964,0,1,3
7091,33,26,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,6,6,0,15,15,0,10.5,10.5,0.0,0,1,0,0,0,0,14,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,1049,5159,7280414,0,0,8
772,48,28,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,3,24,3,24,24,7,11.33333333,24.0,5.0,0,0,0,0,0,0,7,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,177,-1,0,0,1,0
1298,23,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,25,0.8,0.2,0,0,0,0.2,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,37.5,0,0,0,0,1,1,-1,-1,0,0,0,2
8037,50,42,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,14,14,0,23,23,0,18.5,18.5,0.0,0,0,0,0,0,0,237,0.8016877640000001,0.198312236,0,0,0,0.085106383,0,0.063829787,0,0,86.36363636,0,99.18699187,0.81300813,0,0,0,10.41666667,1,0,0,1,1,0,1793,-1,3986413,0,0,0
10726,41,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,2,4,9,9,6,5.0,5.5,4.666666667,0,1,0,0,0,0,958,0.881002088,0.118997912,0,0,0,0.403508772,0,0.114035088,0,0,100.0,0,100.0,0.0,0,0,0,64.1509434,0,0,0,1,1,0,905,7130,12,0,0,7
10177,52,14,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,6,12,6,12,7.2,4.5,9.0,0,0,0,0,0,0,32,0.0,1.0,0,2,0,0.0,0,0.0,1,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,407,6897,293139,0,0,5
1352,37,29,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,3,1,4,4,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,25,0.48,0.52,0,0,0,0.0,0,0.0,1,1,33.33333333,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,244,-1,0,0,1,2
2926,63,10,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,8,1,2,7,2,12,7,12,5.625,7.0,5.428571429,3,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,0,405,0,0,1,2
9531,26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,948,0.995780591,0.004219409,0,0,0,0.0,0,0.0,0,0,100.0,0,88.23529412,11.76470588,0,0,0,60.0,0,0,0,0,0,0,390,3262,9832045,0,0,2
8903,52,17,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,7,1,2,2,5,7,5,7,5.0,3.666666667,6.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,274,1369,3006508,0,1,1
1287,26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,195,0.8256410259999999,0.1743589739999999,0,2,0,0.235294118,0,0.0,1,1,27.77777778,0,86.66666667,13.33333333,0,0,0,37.5,0,0,0,1,0,0,355,2566,1068010,0,0,3
5729,77,17,1,3,0,0,1,1,0,2,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0.220779221,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,2,1,4,1,24,8,24,7.375,6.0,7.833333333,0,0,0,0,0,0,6,0.0,1.0,0,1,0,0.166666667,0,0.0,1,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,344,1116,0,0,0,0
10989,55,25,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,3,2,3,2,17,17,5,6.166666667,10.0,4.25,0,0,0,0,0,0,147,0.911564626,0.088435374,0,0,0,0.0,0,0.0,0,1,66.66666667,0,50.0,50.0,0,0,0,33.33333333,0,0,0,1,1,0,1414,4429,117153,0,0,5
10033,55,26,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,1,4,10,4,11,11,10,8.0,10.5,6.333333333,0,0,0,0,0,0,45,0.955555556,0.044444444,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,91.30434783,0,0,0,1,0,0,279,4104,1337106,0,0,4
4924,108,17,0,2,10,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.074074074,0.0,0,0,0,0,0,2,0,0,0,0,1,0,15,5,1,3,1,12,9,12,5.466666667,6.0,5.384615385,0,0,0,0,0,0,190,0.963157895,0.036842105,0,0,0,0.428571429,0,0.142857143,0,1,91.30434783,0,100.0,0.0,0,0,0,88.88888889,0,0,0,0,1,0,646,9217,38608,0,0,5
11007,55,21,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.072727273,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,3,13,13,9,6.5,8.0,5.75,0,0,0,0,0,0,7,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,1088,2563,0,0,1,0
2013,28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,40,0.525,0.475,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,5.0,0,0,0,0,0,0,67,3220,1186755,0,0,4
10633,50,18,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,6,1,2,11,2,11,11,5,5.166666667,11.0,4.0,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,1,0,-1,0,0,1,0
4718,36,15,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,11,4,11,11,7,7.333333333,11.0,5.5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,323,2599,0,0,1,0
5728,36,17,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,4,3,2,3,2,9,9,7,5.25,6.0,4.5,0,1,0,0,0,0,62,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,2508,5892,35,0,1,10
3859,27,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,3,2,3,2,10,10,2,5.0,6.5,2.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,1823,3291,726703,0,0,4
5099,19,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.052631579,0.0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,3,3,5,5,3,5,4.0,3.0,5.0,0,0,0,0,0,0,6,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,0,1,0,136,3152,38060,0,1,7
2147,43,12,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.046511628,0.0,0,0,0,0,0,3,0,1,0,0,0,0,6,3,3,3,3,7,4,7,4.333333333,3.5,4.75,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,0,-1,48450,0,0,6
5025,31,13,1,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.322580645,0.7692307690000001,0,0,1,1,1,3,0,0,0,0,0,0,10,0,2,2,2,5,3,5,2.8,2.5,3.0,0,0,0,0,0,2,4,0.5,0.5,0,0,0,1.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,-1,0,1,1,0
11133,50,14,1,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.22,0.7857142859999999,0,0,1,1,1,3,1,0,0,0,1,1,12,0,2,2,2,8,3,8,3.833333333,2.75,4.375,4,0,0,0,0,2,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,1,0,-1,0,1,1,0
3033,66,20,0,3,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,10,4,1,3,1,12,12,8,4.6,7.5,3.875,0,0,0,0,0,0,106,0.933962264,0.066037736,0,0,0,0.285714286,0,0.142857143,0,0,100.0,0,100.0,0.0,0,0,0,36.36363636,0,0,0,1,0,0,729,7672,299,0,0,6
8751,61,15,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.114754098,0.0,0,0,0,0,0,2,0,0,1,0,1,0,5,5,1,3,1,24,7,24,8.8,5.0,11.33333333,1,1,0,0,0,0,25,0.2,0.8,0,0,0,0.0,0,0.0,0,1,33.33333333,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,340,9156,65,0,1,8
5114,29,21,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,17,17,0,17,17,0,17.0,17.0,0.0,0,0,0,0,0,0,18,0.611111111,0.388888889,0,1,0,0.0,0,0.285714286,0,1,66.66666667,0,0.0,0.0,0,0,0,55.55555556,0,0,0,1,1,0,193,4190,2024745,0,0,4
6298,62,20,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,3,0,6,2,3,16,3,16,16,10,7.666666667,16.0,6.0,1,0,0,0,0,0,146,0.246575342,0.753424658,0,8,0,0.036363636,0,0.0,1,1,4.87804878,0,0.0,100.0,0,0,0,16.66666667,0,0,0,1,1,0,108,3910,0,0,1,0
449,152,13,0,2,20,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,23,4,1,3,1,11,5,11,5.130434783,4.0,5.2380952380000005,0,0,0,0,0,0,17,0.0,1.0,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,1343,7422,286,0,1,7
8280,33,12,1,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.212121212,0.0,0,0,0,0,0,2,0,1,0,0,2,0,4,4,3,3,5,7,4,7,4.75,3.5,6.0,0,1,0,0,0,0,522,0.7432950190000001,0.256704981,0,4,0,0.007462687,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,66.66666667,0,0,0,0,0,0,1259,8967,70,0,0,8
8475,24,17,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,14,14,0,14,14,0,14.0,14.0,0.0,0,0,0,0,0,0,113,0.96460177,0.03539823,0,0,0,0.0,0,0.0,0,0,92.85714286,0,100.0,0.0,0,0,0,50.0,0,0,0,1,1,1,0,-1,97254,0,0,2
10025,62,27,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,7,3,2,3,2,19,19,8,6.285714286,11.0,4.4,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,112,253,0,0,1,0
5026,27,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,2,4,2,8,8,2,4.666666667,6.0,2.0,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,88,5025,544886,0,1,4
5165,89,20,0,3,0,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.078651685,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,1,2,3,2,40,12,40,8.75,7.5,9.166666667,0,0,0,0,0,0,32,0.59375,0.40625,0,3,0,0.153846154,0,0.0,0,1,50.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,116,250,0,0,0,0
8380,43,18,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,3,3,3,10,10,8,5.6,6.5,5.0,0,0,0,0,0,0,13,0.615384615,0.384615385,0,1,0,0.0,0,1.0,0,1,0.0,0,0.0,100.0,0,0,0,100.0,0,0,0,1,0,0,26,5088,0,0,1,0
810,43,16,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,3,3,4,8,8,7,5.4,5.5,5.333333333,0,0,0,0,0,0,125,0.912,0.088,0,1,0,0.090909091,0,0.0,0,1,85.71428571,0,91.30434783,8.695652174,0,0,1,78.57142857,0,0,0,1,1,0,302,-1,487846,0,1,5
9609,50,20,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,1,3,1,12,12,8,5.5,7.5,4.5,0,0,0,0,0,0,52,0.846153846,0.153846154,0,0,0,0.0,0,0.0,0,1,0.0,0,100.0,0.0,0,0,0,40.0,0,0,0,1,1,0,3479,8047,2604,0,0,6
8343,65,25,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,7,3,3,3,5,12,12,10,7.0,6.666666667,7.25,2,0,0,0,0,0,98,0.265306122,0.734693878,0,20,0,0.027777778,0,0.013888889,0,0,33.33333333,0,14.28571429,85.71428571,0,0,0,0.0,0,0,0,1,0,0,0,-1,0,0,1,0
5434,56,37,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,5,3,2,5,2,16,16,7,7.4,9.333333333,4.5,0,0,0,0,0,0,56,0.982142857,0.017857143,0,0,0,0.0,0,0.0,0,0,90.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,187,-1,0,0,1,0
4950,24,15,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,12,0,12,12,0,12.0,12.0,0.0,0,0,0,0,0,0,100,0.92,0.08,0,1,0,0.0,0,0.0,0,1,89.47368421,0,98.36065574,1.6393442619999998,0,0,0,50.0,0,0,0,1,1,1,0,-1,0,0,0,2
7093,142,34,0,2,2,0,1,0,0,1,3,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0.028169014,0.0,0,0,0,0,0,2,1,0,1,0,0,0,14,1,1,2,1,17,16,17,8.214285713999999,9.333333333,7.909090909,0,0,0,0,0,0,19,0.736842105,0.263157895,0,0,0,0.0,0,0.0,0,0,44.44444444,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,382,8018,0,0,1,4
2073,24,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,3,3,3,3,0,4,4,0,3.333333333,3.333333333,0.0,0,0,0,0,0,2,96,0.75,0.25,0,0,0,0.041666667,0,0.083333333,1,1,91.66666667,0,50.0,50.0,0,0,0,21.42857143,0,0,0,1,0,1,0,-1,9140,0,0,5
